timestamp,availability,distance_driven
1614895200,1.0,0.0
1614896100,1.0,0.0
1614897000,1.0,0.0
1614897900,1.0,0.0
1614898800,1.0,0.0
1614899700,1.0,0.0
1614900600,1.0,0.0
1614901500,1.0,0.0
1614902400,1.0,0.0
1614903300,1.0,0.0
1614904200,1.0,0.0
1614905100,1.0,0.0
1614906000,1.0,0.0
1614906900,1.0,0.0
1614907800,1.0,0.0
1614908700,1.0,0.0
1614909600,1.0,0.0
1614910500,1.0,0.0
1614911400,1.0,0.0
1614912300,1.0,0.0
1614913200,1.0,0.0
1614914100,1.0,0.0
1614915000,1.0,0.0
1614915900,1.0,0.0
1614916800,1.0,0.0
1614917700,1.0,0.0
1614918600,1.0,0.0
1614919500,1.0,0.0
1614920400,1.0,0.0
1614921300,1.0,0.0
1614922200,1.0,0.0
1614923100,1.0,0.0
1614924000,1.0,0.0
1614924900,0.0,0.0
1614925800,0.0,0.0
1614926700,0.0,0.0
1614927600,0.0,0.0
1614928500,0.0,0.0
1614929400,0.0,0.0
1614930300,0.0,0.0
1614931200,0.0,0.0
1614932100,0.0,0.0
1614933000,0.0,0.0
1614933900,0.0,0.0
1614934800,0.0,0.0
1614935700,0.0,0.0
1614936600,0.0,0.0
1614937500,1.0,44.0
1614938400,1.0,0.0
1614939300,1.0,0.0
1614940200,1.0,0.0
1614941100,1.0,0.0
1614942000,1.0,0.0
1614942900,1.0,0.0
1614943800,1.0,0.0
1614944700,1.0,0.0
1614945600,1.0,0.0
1614946500,1.0,0.0
1614947400,1.0,0.0
1614948300,1.0,0.0
1614949200,1.0,0.0
1614950100,1.0,0.0
1614951000,1.0,0.0
1614951900,1.0,0.0
1614952800,1.0,0.0
1614953700,1.0,0.0
1614954600,1.0,0.0
1614955500,1.0,0.0
1614956400,1.0,0.0
1614957300,1.0,0.0
1614958200,1.0,0.0
1614959100,1.0,0.0
1614960000,1.0,0.0
1614960900,1.0,0.0
1614961800,1.0,0.0
1614962700,1.0,0.0
1614963600,1.0,0.0
1614964500,1.0,0.0
1614965400,1.0,0.0
1614966300,1.0,0.0
1614967200,1.0,0.0
1614968100,1.0,0.0
1614969000,1.0,0.0
1614969900,1.0,0.0
1614970800,1.0,0.0
1614971700,1.0,0.0
1614972600,1.0,0.0
1614973500,1.0,0.0
1614974400,1.0,0.0
1614975300,1.0,0.0
1614976200,1.0,0.0
1614977100,1.0,0.0
1614978000,1.0,0.0
1614978900,1.0,0.0
1614979800,1.0,0.0
1614980700,1.0,0.0
1614981600,1.0,0.0
1614982500,1.0,0.0
1614983400,1.0,0.0
1614984300,1.0,0.0
1614985200,1.0,0.0
1614986100,1.0,0.0
1614987000,1.0,0.0
1614987900,1.0,0.0
1614988800,1.0,0.0
1614989700,1.0,0.0
1614990600,1.0,0.0
1614991500,1.0,0.0
1614992400,1.0,0.0
1614993300,1.0,0.0
1614994200,1.0,0.0
1614995100,1.0,0.0
1614996000,1.0,0.0
1614996900,1.0,0.0
1614997800,1.0,0.0
1614998700,1.0,0.0
1614999600,1.0,0.0
1615000500,1.0,0.0
1615001400,1.0,0.0
1615002300,1.0,0.0
1615003200,1.0,0.0
1615004100,1.0,0.0
1615005000,1.0,0.0
1615005900,1.0,0.0
1615006800,1.0,0.0
1615007700,1.0,0.0
1615008600,1.0,0.0
1615009500,1.0,0.0
1615010400,1.0,0.0
1615011300,1.0,0.0
1615012200,1.0,0.0
1615013100,1.0,0.0
1615014000,1.0,0.0
1615014900,1.0,0.0
1615015800,1.0,0.0
1615016700,1.0,0.0
1615017600,1.0,0.0
1615018500,1.0,0.0
1615019400,1.0,0.0
1615020300,1.0,0.0
1615021200,1.0,0.0
1615022100,1.0,0.0
1615023000,1.0,0.0
1615023900,1.0,0.0
1615024800,1.0,0.0
1615025700,1.0,0.0
1615026600,1.0,0.0
1615027500,1.0,0.0
1615028400,1.0,0.0
1615029300,1.0,0.0
1615030200,1.0,0.0
1615031100,1.0,0.0
1615032000,1.0,0.0
1615032900,1.0,0.0
1615033800,1.0,0.0
1615034700,1.0,0.0
1615035600,1.0,0.0
1615036500,1.0,0.0
1615037400,1.0,0.0
1615038300,1.0,0.0
1615039200,1.0,0.0
1615040100,1.0,0.0
1615041000,1.0,0.0
1615041900,1.0,0.0
1615042800,1.0,0.0
1615043700,1.0,0.0
1615044600,1.0,0.0
1615045500,1.0,0.0
1615046400,1.0,0.0
1615047300,1.0,0.0
1615048200,1.0,0.0
1615049100,1.0,0.0
1615050000,1.0,0.0
1615050900,1.0,0.0
1615051800,1.0,0.0
1615052700,1.0,0.0
1615053600,1.0,0.0
1615054500,1.0,0.0
1615055400,1.0,0.0
1615056300,1.0,0.0
1615057200,1.0,0.0
1615058100,1.0,0.0
1615059000,1.0,0.0
1615059900,1.0,0.0
1615060800,1.0,0.0
1615061700,1.0,0.0
1615062600,1.0,0.0
1615063500,1.0,0.0
1615064400,1.0,0.0
1615065300,1.0,0.0
1615066200,1.0,0.0
1615067100,1.0,0.0
1615068000,1.0,0.0
1615068900,1.0,0.0
1615069800,1.0,0.0
1615070700,1.0,0.0
1615071600,1.0,0.0
1615072500,1.0,0.0
1615073400,1.0,0.0
1615074300,1.0,0.0
1615075200,1.0,0.0
1615076100,1.0,0.0
1615077000,1.0,0.0
1615077900,1.0,0.0
1615078800,1.0,0.0
1615079700,1.0,0.0
1615080600,1.0,0.0
1615081500,1.0,0.0
1615082400,1.0,0.0
1615083300,1.0,0.0
1615084200,1.0,0.0
1615085100,1.0,0.0
1615086000,1.0,0.0
1615086900,1.0,0.0
1615087800,1.0,0.0
1615088700,1.0,0.0
1615089600,1.0,0.0
1615090500,1.0,0.0
1615091400,1.0,0.0
1615092300,1.0,0.0
1615093200,1.0,0.0
1615094100,1.0,0.0
1615095000,1.0,0.0
1615095900,1.0,0.0
1615096800,1.0,0.0
1615097700,1.0,0.0
1615098600,1.0,0.0
1615099500,1.0,0.0
1615100400,1.0,0.0
1615101300,1.0,0.0
1615102200,1.0,0.0
1615103100,1.0,0.0
1615104000,1.0,0.0
1615104900,1.0,0.0
1615105800,1.0,0.0
1615106700,1.0,0.0
1615107600,1.0,0.0
1615108500,1.0,0.0
1615109400,1.0,0.0
1615110300,1.0,0.0
1615111200,1.0,0.0
1615112100,1.0,0.0
1615113000,1.0,0.0
1615113900,1.0,0.0
1615114800,1.0,0.0
1615115700,1.0,0.0
1615116600,1.0,0.0
1615117500,1.0,0.0
1615118400,1.0,0.0
1615119300,1.0,0.0
1615120200,1.0,0.0
1615121100,1.0,0.0
1615122000,1.0,0.0
1615122900,1.0,0.0
1615123800,1.0,0.0
1615124700,1.0,0.0
1615125600,1.0,0.0
1615126500,1.0,0.0
1615127400,1.0,0.0
1615128300,1.0,0.0
1615129200,1.0,0.0
1615130100,1.0,0.0
1615131000,1.0,0.0
1615131900,1.0,0.0
1615132800,1.0,0.0
1615133700,1.0,0.0
1615134600,1.0,0.0
1615135500,1.0,0.0
1615136400,1.0,0.0
1615137300,1.0,0.0
1615138200,1.0,0.0
1615139100,1.0,0.0
1615140000,1.0,0.0
1615140900,1.0,0.0
1615141800,1.0,0.0
1615142700,1.0,0.0
1615143600,1.0,0.0
1615144500,1.0,0.0
1615145400,1.0,0.0
1615146300,1.0,0.0
1615147200,1.0,0.0
1615148100,1.0,0.0
1615149000,1.0,0.0
1615149900,1.0,0.0
1615150800,1.0,0.0
1615151700,1.0,0.0
1615152600,1.0,0.0
1615153500,1.0,0.0
1615154400,1.0,0.0
1615155300,1.0,0.0
1615156200,1.0,0.0
1615157100,1.0,0.0
1615158000,1.0,0.0
1615158900,1.0,0.0
1615159800,1.0,0.0
1615160700,1.0,0.0
1615161600,1.0,0.0
1615162500,1.0,0.0
1615163400,1.0,0.0
1615164300,1.0,0.0
1615165200,1.0,0.0
1615166100,1.0,0.0
1615167000,1.0,0.0
1615167900,1.0,0.0
1615168800,1.0,0.0
1615169700,1.0,0.0
1615170600,1.0,0.0
1615171500,1.0,0.0
1615172400,1.0,0.0
1615173300,1.0,0.0
1615174200,1.0,0.0
1615175100,1.0,0.0
1615176000,1.0,0.0
1615176900,1.0,0.0
1615177800,1.0,0.0
1615178700,1.0,0.0
1615179600,1.0,0.0
1615180500,1.0,0.0
1615181400,1.0,0.0
1615182300,1.0,0.0
1615183200,1.0,0.0
1615184100,1.0,0.0
1615185000,1.0,0.0
1615185900,0.0,0.0
1615186800,0.0,0.0
1615187700,0.0,0.0
1615188600,0.0,0.0
1615189500,0.0,0.0
1615190400,0.0,0.0
1615191300,0.0,0.0
1615192200,0.0,0.0
1615193100,0.0,0.0
1615194000,0.0,0.0
1615194900,0.0,0.0
1615195800,0.0,0.0
1615196700,0.0,0.0
1615197600,0.0,0.0
1615198500,0.0,0.0
1615199400,0.0,0.0
1615200300,0.0,0.0
1615201200,0.0,0.0
1615202100,0.0,0.0
1615203000,0.0,0.0
1615203900,0.0,0.0
1615204800,0.0,0.0
1615205700,0.0,0.0
1615206600,0.0,0.0
1615207500,0.0,0.0
1615208400,0.0,0.0
1615209300,0.0,0.0
1615210200,0.0,0.0
1615211100,0.0,0.0
1615212000,0.0,0.0
1615212900,0.0,0.0
1615213800,0.0,0.0
1615214700,0.0,0.0
1615215600,0.0,0.0
1615216500,0.0,0.0
1615217400,0.0,0.0
1615218300,0.0,0.0
1615219200,0.0,0.0
1615220100,0.0,0.0
1615221000,0.0,0.0
1615221900,0.0,0.0
1615222800,1.0,236.0
1615223700,1.0,0.0
1615224600,1.0,0.0
1615225500,1.0,0.0
1615226400,1.0,0.0
1615227300,1.0,0.0
1615228200,1.0,0.0
1615229100,1.0,0.0
1615230000,1.0,0.0
1615230900,1.0,0.0
1615231800,1.0,0.0
1615232700,1.0,0.0
1615233600,1.0,0.0
1615234500,1.0,0.0
1615235400,1.0,0.0
1615236300,1.0,0.0
1615237200,1.0,0.0
1615238100,1.0,0.0
1615239000,1.0,0.0
1615239900,1.0,0.0
1615240800,1.0,0.0
1615241700,1.0,0.0
1615242600,1.0,0.0
1615243500,1.0,0.0
1615244400,1.0,0.0
1615245300,1.0,0.0
1615246200,1.0,0.0
1615247100,1.0,0.0
1615248000,1.0,0.0
1615248900,1.0,0.0
1615249800,1.0,0.0
1615250700,1.0,0.0
1615251600,1.0,0.0
1615252500,1.0,0.0
1615253400,1.0,0.0
1615254300,1.0,0.0
1615255200,1.0,0.0
1615256100,1.0,0.0
1615257000,1.0,0.0
1615257900,1.0,0.0
1615258800,1.0,0.0
1615259700,1.0,0.0
1615260600,1.0,0.0
1615261500,1.0,0.0
1615262400,1.0,0.0
1615263300,1.0,0.0
1615264200,1.0,0.0
1615265100,1.0,0.0
1615266000,1.0,0.0
1615266900,1.0,0.0
1615267800,1.0,0.0
1615268700,1.0,0.0
1615269600,1.0,0.0
1615270500,1.0,0.0
1615271400,1.0,0.0
1615272300,1.0,0.0
1615273200,1.0,0.0
1615274100,1.0,0.0
1615275000,1.0,0.0
1615275900,1.0,0.0
1615276800,1.0,0.0
1615277700,1.0,0.0
1615278600,1.0,0.0
1615279500,1.0,0.0
1615280400,1.0,0.0
1615281300,1.0,0.0
1615282200,1.0,0.0
1615283100,1.0,0.0
1615284000,1.0,0.0
1615284900,1.0,0.0
1615285800,1.0,0.0
1615286700,1.0,0.0
1615287600,1.0,0.0
1615288500,1.0,0.0
1615289400,1.0,0.0
1615290300,1.0,0.0
1615291200,1.0,0.0
1615292100,1.0,0.0
1615293000,1.0,0.0
1615293900,1.0,0.0
1615294800,1.0,0.0
1615295700,1.0,0.0
1615296600,1.0,0.0
1615297500,1.0,0.0
1615298400,1.0,0.0
1615299300,1.0,0.0
1615300200,1.0,0.0
1615301100,1.0,0.0
1615302000,1.0,0.0
1615302900,1.0,0.0
1615303800,1.0,0.0
1615304700,1.0,0.0
1615305600,1.0,0.0
1615306500,1.0,0.0
1615307400,1.0,0.0
1615308300,1.0,0.0
1615309200,1.0,0.0
1615310100,1.0,0.0
1615311000,1.0,0.0
1615311900,1.0,0.0
1615312800,1.0,0.0
1615313700,1.0,0.0
1615314600,1.0,0.0
1615315500,1.0,0.0
1615316400,1.0,0.0
1615317300,1.0,0.0
1615318200,1.0,0.0
1615319100,1.0,0.0
1615320000,1.0,0.0
1615320900,1.0,0.0
1615321800,1.0,0.0
1615322700,1.0,0.0
1615323600,1.0,0.0
1615324500,1.0,0.0
1615325400,1.0,0.0
1615326300,1.0,0.0
1615327200,1.0,0.0
1615328100,1.0,0.0
1615329000,1.0,0.0
1615329900,1.0,0.0
1615330800,1.0,0.0
1615331700,1.0,0.0
1615332600,1.0,0.0
1615333500,1.0,0.0
1615334400,1.0,0.0
1615335300,1.0,0.0
1615336200,1.0,0.0
1615337100,1.0,0.0
1615338000,1.0,0.0
1615338900,1.0,0.0
1615339800,1.0,0.0
1615340700,1.0,0.0
1615341600,1.0,0.0
1615342500,1.0,0.0
1615343400,1.0,0.0
1615344300,1.0,0.0
1615345200,1.0,0.0
1615346100,1.0,0.0
1615347000,1.0,0.0
1615347900,1.0,0.0
1615348800,1.0,0.0
1615349700,1.0,0.0
1615350600,1.0,0.0
1615351500,1.0,0.0
1615352400,1.0,0.0
1615353300,1.0,0.0
1615354200,1.0,0.0
1615355100,1.0,0.0
1615356000,1.0,0.0
1615356900,1.0,0.0
1615357800,1.0,0.0
1615358700,1.0,0.0
1615359600,1.0,0.0
1615360500,1.0,0.0
1615361400,1.0,0.0
1615362300,1.0,0.0
1615363200,1.0,0.0
1615364100,1.0,0.0
1615365000,1.0,0.0
1615365900,1.0,0.0
1615366800,1.0,0.0
1615367700,1.0,0.0
1615368600,1.0,0.0
1615369500,1.0,0.0
1615370400,1.0,0.0
1615371300,1.0,0.0
1615372200,1.0,0.0
1615373100,1.0,0.0
1615374000,1.0,0.0
1615374900,1.0,0.0
1615375800,1.0,0.0
1615376700,1.0,0.0
1615377600,1.0,0.0
1615378500,1.0,0.0
1615379400,1.0,0.0
1615380300,1.0,0.0
1615381200,1.0,0.0
1615382100,1.0,0.0
1615383000,1.0,0.0
1615383900,1.0,0.0
1615384800,1.0,0.0
1615385700,1.0,0.0
1615386600,1.0,0.0
1615387500,1.0,0.0
1615388400,1.0,0.0
1615389300,1.0,0.0
1615390200,1.0,0.0
1615391100,1.0,0.0
1615392000,1.0,0.0
1615392900,1.0,0.0
1615393800,1.0,0.0
1615394700,1.0,0.0
1615395600,1.0,0.0
1615396500,1.0,0.0
1615397400,1.0,0.0
1615398300,1.0,0.0
1615399200,1.0,0.0
1615400100,1.0,0.0
1615401000,1.0,0.0
1615401900,1.0,0.0
1615402800,1.0,0.0
1615403700,1.0,0.0
1615404600,1.0,0.0
1615405500,1.0,0.0
1615406400,1.0,0.0
1615407300,1.0,0.0
1615408200,1.0,0.0
1615409100,1.0,0.0
1615410000,1.0,0.0
1615410900,1.0,0.0
1615411800,1.0,0.0
1615412700,1.0,0.0
1615413600,1.0,0.0
1615414500,1.0,0.0
1615415400,1.0,0.0
1615416300,1.0,0.0
1615417200,1.0,0.0
1615418100,1.0,0.0
1615419000,1.0,0.0
1615419900,1.0,0.0
1615420800,1.0,0.0
1615421700,1.0,0.0
1615422600,1.0,0.0
1615423500,1.0,0.0
1615424400,1.0,0.0
1615425300,1.0,0.0
1615426200,1.0,0.0
1615427100,1.0,0.0
1615428000,1.0,0.0
1615428900,1.0,0.0
1615429800,1.0,0.0
1615430700,1.0,0.0
1615431600,1.0,0.0
1615432500,1.0,0.0
1615433400,1.0,0.0
1615434300,1.0,0.0
1615435200,1.0,0.0
1615436100,1.0,0.0
1615437000,1.0,0.0
1615437900,1.0,0.0
1615438800,1.0,0.0
1615439700,1.0,0.0
1615440600,1.0,0.0
1615441500,1.0,0.0
1615442400,1.0,0.0
1615443300,1.0,0.0
1615444200,1.0,0.0
1615445100,1.0,0.0
1615446000,1.0,0.0
1615446900,1.0,0.0
1615447800,1.0,0.0
1615448700,1.0,0.0
1615449600,1.0,0.0
1615450500,1.0,0.0
1615451400,1.0,0.0
1615452300,1.0,0.0
1615453200,1.0,0.0
1615454100,1.0,0.0
1615455000,1.0,0.0
1615455900,1.0,0.0
1615456800,1.0,0.0
1615457700,1.0,0.0
1615458600,1.0,0.0
1615459500,1.0,0.0
1615460400,1.0,0.0
1615461300,1.0,0.0
1615462200,1.0,0.0
1615463100,1.0,0.0
1615464000,1.0,0.0
1615464900,1.0,0.0
1615465800,1.0,0.0
1615466700,1.0,0.0
1615467600,1.0,0.0
1615468500,1.0,0.0
1615469400,1.0,0.0
1615470300,1.0,0.0
1615471200,1.0,0.0
1615472100,1.0,0.0
1615473000,1.0,0.0
1615473900,1.0,0.0
1615474800,1.0,0.0
1615475700,1.0,0.0
1615476600,1.0,0.0
1615477500,1.0,0.0
1615478400,1.0,0.0
1615479300,1.0,0.0
1615480200,1.0,0.0
1615481100,1.0,0.0
1615482000,1.0,0.0
1615482900,1.0,0.0
1615483800,1.0,0.0
1615484700,1.0,0.0
1615485600,1.0,0.0
1615486500,1.0,0.0
1615487400,1.0,0.0
1615488300,1.0,0.0
1615489200,1.0,0.0
1615490100,1.0,0.0
1615491000,1.0,0.0
1615491900,1.0,0.0
1615492800,1.0,0.0
1615493700,1.0,0.0
1615494600,1.0,0.0
1615495500,1.0,0.0
1615496400,1.0,0.0
1615497300,1.0,0.0
1615498200,1.0,0.0
1615499100,1.0,0.0
1615500000,1.0,0.0
1615500900,1.0,0.0
1615501800,1.0,0.0
1615502700,1.0,0.0
1615503600,1.0,0.0
1615504500,1.0,0.0
1615505400,1.0,0.0
1615506300,1.0,0.0
1615507200,1.0,0.0
1615508100,1.0,0.0
1615509000,1.0,0.0
1615509900,1.0,0.0
1615510800,1.0,0.0
1615511700,1.0,0.0
1615512600,1.0,0.0
1615513500,1.0,0.0
1615514400,1.0,0.0
1615515300,1.0,0.0
1615516200,1.0,0.0
1615517100,1.0,0.0
1615518000,1.0,0.0
1615518900,1.0,0.0
1615519800,1.0,0.0
1615520700,1.0,0.0
1615521600,1.0,0.0
1615522500,1.0,0.0
1615523400,1.0,0.0
1615524300,1.0,0.0
1615525200,1.0,0.0
1615526100,1.0,0.0
1615527000,1.0,0.0
1615527900,1.0,0.0
1615528800,1.0,0.0
1615529700,1.0,0.0
1615530600,1.0,0.0
1615531500,1.0,0.0
1615532400,1.0,0.0
1615533300,1.0,0.0
1615534200,1.0,0.0
1615535100,1.0,0.0
1615536000,1.0,0.0
1615536900,1.0,0.0
1615537800,1.0,0.0
1615538700,0.0,0.0
1615539600,0.0,0.0
1615540500,0.0,0.0
1615541400,0.0,0.0
1615542300,0.0,0.0
1615543200,0.0,0.0
1615544100,0.0,0.0
1615545000,0.0,0.0
1615545900,0.0,0.0
1615546800,0.0,0.0
1615547700,0.0,0.0
1615548600,0.0,0.0
1615549500,0.0,0.0
1615550400,0.0,0.0
1615551300,0.0,0.0
1615552200,0.0,0.0
1615553100,0.0,0.0
1615554000,0.0,0.0
1615554900,0.0,0.0
1615555800,0.0,0.0
1615556700,0.0,0.0
1615557600,0.0,0.0
1615558500,0.0,0.0
1615559400,0.0,0.0
1615560300,0.0,0.0
1615561200,0.0,0.0
1615562100,0.0,0.0
1615563000,0.0,0.0
1615563900,0.0,0.0
1615564800,0.0,0.0
1615565700,0.0,0.0
1615566600,0.0,0.0
1615567500,0.0,0.0
1615568400,0.0,0.0
1615569300,0.0,0.0
1615570200,0.0,0.0
1615571100,0.0,0.0
1615572000,0.0,0.0
1615572900,0.0,0.0
1615573800,0.0,0.0
1615574700,1.0,246.0
1615575600,1.0,0.0
1615576500,1.0,0.0
1615577400,1.0,0.0
1615578300,1.0,0.0
1615579200,1.0,0.0
1615580100,1.0,0.0
1615581000,1.0,0.0
1615581900,1.0,0.0
1615582800,1.0,0.0
1615583700,1.0,0.0
1615584600,1.0,0.0
1615585500,1.0,0.0
1615586400,1.0,0.0
1615587300,1.0,0.0
1615588200,1.0,0.0
1615589100,1.0,0.0
1615590000,1.0,0.0
1615590900,1.0,0.0
1615591800,1.0,0.0
1615592700,1.0,0.0
1615593600,1.0,0.0
1615594500,1.0,0.0
1615595400,1.0,0.0
1615596300,1.0,0.0
1615597200,1.0,0.0
1615598100,1.0,0.0
1615599000,1.0,0.0
1615599900,1.0,0.0
1615600800,1.0,0.0
1615601700,1.0,0.0
1615602600,1.0,0.0
1615603500,1.0,0.0
1615604400,1.0,0.0
1615605300,1.0,0.0
1615606200,1.0,0.0
1615607100,1.0,0.0
1615608000,1.0,0.0
1615608900,1.0,0.0
1615609800,1.0,0.0
1615610700,1.0,0.0
1615611600,1.0,0.0
1615612500,1.0,0.0
1615613400,1.0,0.0
1615614300,1.0,0.0
1615615200,1.0,0.0
1615616100,1.0,0.0
1615617000,1.0,0.0
1615617900,1.0,0.0
1615618800,1.0,0.0
1615619700,1.0,0.0
1615620600,1.0,0.0
1615621500,1.0,0.0
1615622400,1.0,0.0
1615623300,1.0,0.0
1615624200,1.0,0.0
1615625100,1.0,0.0
1615626000,1.0,0.0
1615626900,1.0,0.0
1615627800,1.0,0.0
1615628700,1.0,0.0
1615629600,1.0,0.0
1615630500,1.0,0.0
1615631400,1.0,0.0
1615632300,1.0,0.0
1615633200,1.0,0.0
1615634100,1.0,0.0
1615635000,1.0,0.0
1615635900,1.0,0.0
1615636800,1.0,0.0
1615637700,1.0,0.0
1615638600,1.0,0.0
1615639500,1.0,0.0
1615640400,1.0,0.0
1615641300,1.0,0.0
1615642200,1.0,0.0
1615643100,1.0,0.0
1615644000,1.0,0.0
1615644900,1.0,0.0
1615645800,1.0,0.0
1615646700,1.0,0.0
1615647600,1.0,0.0
1615648500,1.0,0.0
1615649400,1.0,0.0
1615650300,1.0,0.0
1615651200,1.0,0.0
1615652100,1.0,0.0
1615653000,1.0,0.0
1615653900,1.0,0.0
1615654800,1.0,0.0
1615655700,1.0,0.0
1615656600,1.0,0.0
1615657500,1.0,0.0
1615658400,1.0,0.0
1615659300,1.0,0.0
1615660200,1.0,0.0
1615661100,1.0,0.0
1615662000,1.0,0.0
1615662900,1.0,0.0
1615663800,1.0,0.0
1615664700,1.0,0.0
1615665600,1.0,0.0
1615666500,1.0,0.0
1615667400,1.0,0.0
1615668300,1.0,0.0
1615669200,1.0,0.0
1615670100,1.0,0.0
1615671000,1.0,0.0
1615671900,1.0,0.0
